source_url	relpath	status
https://yandex.ru/support/metrica/ru/sources/recommend-system	ru/sources/recommend-system.md	ok
https://yandex.ru/support/metrica/ru/sources/search-engines	ru/sources/search-engines.md	ok
https://yandex.ru/support/metrica/ru/sources/search-queries	ru/sources/search-queries.md	ok
https://yandex.ru/support/metrica/ru/sources/social	ru/sources/social.md	ok
https://yandex.ru/support/metrica/ru/sources/sources-summary	ru/sources/sources-summary.md	ok
https://yandex.ru/support/metrica/ru/sources/websites	ru/sources/websites.md	ok
https://yandex.ru/support/metrica/ru/sources/yan-settings	ru/sources/yan-settings.md	ok
https://yandex.ru/support/metrica/ru/stand-out/easy-to-read	ru/stand-out/easy-to-read.md	ok
https://yandex.ru/support/metrica/ru/stand-out/informative-page-404	ru/stand-out/informative-page-404.md	ok
https://yandex.ru/support/metrica/ru/stand-out/unobtrusive-ad	ru/stand-out/unobtrusive-ad.md	ok
https://yandex.ru/support/metrica/ru/stand-out/user-friendly-design	ru/stand-out/user-friendly-design.md	ok
https://yandex.ru/support/metrica/ru/tag-manager-about	ru/tag-manager-about.md	ok
https://yandex.ru/support/metrica/ru/technologies/adblocks	ru/technologies/adblocks.md	ok
https://yandex.ru/support/metrica/ru/technologies/browsers	ru/technologies/browsers.md	ok
https://yandex.ru/support/metrica/ru/technologies/cookies	ru/technologies/cookies.md	ok
https://yandex.ru/support/metrica/ru/technologies/devices	ru/technologies/devices.md	ok
https://yandex.ru/support/metrica/ru/technologies/display-resolution	ru/technologies/display-resolution.md	ok
https://yandex.ru/support/metrica/ru/technologies/javascript	ru/technologies/javascript.md	ok
https://yandex.ru/support/metrica/ru/technologies/operating-systems	ru/technologies/operating-systems.md	ok
https://yandex.ru/support/metrica/ru/technologies/tech-general	ru/technologies/tech-general.md	ok
https://yandex.ru/support/metrica/ru/technologies/third-party-cookies	ru/technologies/third-party-cookies.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/access	ru/troubleshooting/access.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/ads	ru/troubleshooting/ads.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/analyt	ru/troubleshooting/analyt.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/cdn-tag	ru/troubleshooting/cdn-tag.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/consult	ru/troubleshooting/consult.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/expenses	ru/troubleshooting/expenses.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/gdpr	ru/troubleshooting/gdpr.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/goals-dys	ru/troubleshooting/goals-dys.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/idea	ru/troubleshooting/idea.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/informer	ru/troubleshooting/informer.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/install-tag	ru/troubleshooting/install-tag.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/maps	ru/troubleshooting/maps.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/marketplace	ru/troubleshooting/marketplace.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/metrica-pro	ru/troubleshooting/metrica-pro.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/mobile	ru/troubleshooting/mobile.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/move-counter-gen	ru/troubleshooting/move-counter-gen.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/move-counter	ru/troubleshooting/move-counter.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/other-qanda	ru/troubleshooting/other-qanda.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/pin-code	ru/troubleshooting/pin-code.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/pro	ru/troubleshooting/pro.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/reports	ru/troubleshooting/reports.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/robots	ru/troubleshooting/robots.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/set-goal	ru/troubleshooting/set-goal.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/source	ru/troubleshooting/source.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/stat-goal	ru/troubleshooting/stat-goal.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/tag-settings	ru/troubleshooting/tag-settings.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting/webvisor	ru/troubleshooting/webvisor.md	ok
https://yandex.ru/support/metrica/ru/troubleshooting	ru/troubleshooting.md	ok
https://yandex.ru/support/metrica/ru/turbo/about	ru/turbo/about.md	ok
https://yandex.ru/support/metrica/ru/turbo/goals	ru/turbo/goals.md	ok
https://yandex.ru/support/metrica/ru/turbo/stat	ru/turbo/stat.md	ok
https://yandex.ru/support/metrica/ru/uploading-data/api-reports	ru/uploading-data/api-reports.md	ok
https://yandex.ru/support/metrica/ru/uploading-data/cloud	ru/uploading-data/cloud.md	ok
https://yandex.ru/support/metrica/ru/uploading-data/logs-api	ru/uploading-data/logs-api.md	ok
https://yandex.ru/support/metrica/ru/user-cases/general	ru/user-cases/general.md	ok
https://yandex.ru/support/metrica/ru/user-cases/info	ru/user-cases/info.md	ok
https://yandex.ru/support/metrica/ru/user-cases/offline-store	ru/user-cases/offline-store.md	ok
https://yandex.ru/support/metrica/ru/user-cases/online-store	ru/user-cases/online-store.md	ok
https://yandex.ru/support/metrica/ru/user-cases/publisher	ru/user-cases/publisher.md	ok
https://yandex.ru/support/metrica/ru/visitors/activity-daytime	ru/visitors/activity-daytime.md	ok
https://yandex.ru/support/metrica/ru/visitors/activity-depth	ru/visitors/activity-depth.md	ok
https://yandex.ru/support/metrica/ru/visitors/activity-time	ru/visitors/activity-time.md	ok
https://yandex.ru/support/metrica/ru/visitors/age	ru/visitors/age.md	ok
https://yandex.ru/support/metrica/ru/visitors/geography	ru/visitors/geography.md	ok
https://yandex.ru/support/metrica/ru/visitors/interests-obsolete	ru/visitors/interests-obsolete.md	ok
https://yandex.ru/support/metrica/ru/visitors/interests	ru/visitors/interests.md	ok
https://yandex.ru/support/metrica/ru/visitors/loyalty-first-visit	ru/visitors/loyalty-first-visit.md	ok
https://yandex.ru/support/metrica/ru/visitors/loyalty-general	ru/visitors/loyalty-general.md	ok
https://yandex.ru/support/metrica/ru/visitors/loyalty-last-visit	ru/visitors/loyalty-last-visit.md	ok
https://yandex.ru/support/metrica/ru/visitors/loyalty-period	ru/visitors/loyalty-period.md	ok
https://yandex.ru/support/metrica/ru/visitors/sex	ru/visitors/sex.md	ok
https://yandex.ru/support/metrica/ru/web-documents	ru/web-documents.md	ok
https://yandex.ru/support/metrica/ru/webvisor/errors	ru/webvisor/errors.md	ok
https://yandex.ru/support/metrica/ru/webvisor/iframe-support	ru/webvisor/iframe-support.md	ok
https://yandex.ru/support/metrica/ru/webvisor/info	ru/webvisor/info.md	ok
https://yandex.ru/support/metrica/ru/webvisor/qanda	ru/webvisor/qanda.md	ok
https://yandex.ru/support/metrica/ru/webvisor/requirements	ru/webvisor/requirements.md	ok
https://yandex.ru/support/metrica/ru/webvisor/settings	ru/webvisor/settings.md	ok
https://yandex.ru/support/metrica/ru/webvisor/view-record	ru/webvisor/view-record.md	ok
https://yandex.ru/support/metrica/ru	ru.md	ok
